incident_id,project_id,employee_id,incident_type,severity,root_cause,status,reported_date,resolution_hours,sla_limit_hours,sla_breach,escalation_status,impacted_system,customer_impact,incident_priority
13286,545,1175,Cloud Service Outage,Medium,Capacity Overload,Escalated,2025-07-30,50,24,Yes,Normal,Analytics Platform,Medium,P3
13287,532,1140,Backup Failure,Critical,Database Lock/Deadlock,Escalated,2025-11-20,41,4,Yes,Escalated,Analytics Platform,High,P1
13288,548,1021,Cloud Service Outage,High,Third-Party Service Failure,Escalated,2026-02-23,23,8,Yes,Escalated,ERP,Low,P2
13289,524,1122,ETL/Data Pipeline Failure,Medium,Capacity Overload,Resolved,2025-08-01,3,24,No,Normal,CRM,Medium,P3
13290,533,1135,ETL/Data Pipeline Failure,Medium,Failed Deployment,Open,2025-10-17,19,24,No,Normal,HRMS,High,P3
13291,501,1049,Backup Failure,Critical,Security Attack,In Progress,2026-01-21,26,4,Yes,Escalated,Analytics Platform,Low,P4
13292,521,1004,Application Outage,Critical,Expired Certificate,In Progress,2025-06-23,37,4,Yes,Escalated,Payment_Gateway,Medium,P4
13293,537,1015,Database Failure,High,Cloud Region Failure,In Progress,2026-05-19,64,8,Yes,Escalated,Payment_Gateway,Medium,P2
13294,521,1157,Backup Failure,Critical,Configuration Error,Escalated,2025-10-09,49,4,Yes,Escalated,CRM,Low,P4
13295,549,1071,Third-Party Vendor Outage,Critical,Third-Party Service Failure,In Progress,2026-04-17,70,4,Yes,Escalated,Payment_Gateway,Medium,P4
13296,524,1115,API Failure,High,Human Error,Escalated,2025-11-17,27,8,Yes,Escalated,CRM,Low,P2
13297,508,1084,Backup Failure,High,Failed Deployment,Escalated,2026-01-19,46,8,Yes,Escalated,Analytics Platform,Medium,P2
13298,536,1051,Production Deployment Failure,Medium,Database Lock/Deadlock,In Progress,2026-04-06,37,24,Yes,Normal,Payment_Gateway,High,P3
13299,538,1190,Application Outage,High,Configuration Error,Escalated,2026-01-03,12,8,Yes,Escalated,CRM,Low,P2
13300,516,1101,Third-Party Vendor Outage,Medium,Failed Deployment,Escalated,2025-07-08,71,24,Yes,Normal,Payment_Gateway,Low,P3
13301,544,1093,API Failure,Critical,Capacity Overload,Escalated,2025-11-20,49,4,Yes,Escalated,Analytics Platform,High,P1
13302,504,1190,API Failure,Medium,Network Congestion,In Progress,2025-11-05,65,24,Yes,Normal,CRM,Low,P3
13303,508,1064,Backup Failure,Medium,Expired Certificate,In Progress,2026-02-05,72,24,Yes,Normal,Analytics Platform,Medium,P3
13304,527,1106,Authentication Failure,High,Security Attack,Escalated,2025-06-11,17,8,Yes,Escalated,ERP,High,P2
13305,543,1049,Database Failure,High,Cloud Region Failure,Open,2025-07-27,1,8,No,Normal,Analytics Platform,Medium,P2
13306,512,1035,Server Performance Degradation,Critical,Third-Party Service Failure,In Progress,2026-03-29,8,4,Yes,Escalated,Analytics Platform,Low,P4
13307,510,1200,Cloud Service Outage,Low,Network Congestion,Open,2026-02-23,2,48,No,Normal,ERP,High,P4
13308,536,1178,Application Outage,Low,Capacity Overload,In Progress,2026-01-02,66,48,Yes,Normal,CRM,High,P4
13309,533,1143,Third-Party Vendor Outage,Critical,Server Resource Exhaustion,Escalated,2026-04-21,50,4,Yes,Escalated,Payment_Gateway,High,P1
13310,530,1026,Production Deployment Failure,Low,Network Congestion,Resolved,2025-08-05,25,48,No,Normal,Payment_Gateway,High,P4
13311,507,1190,ETL/Data Pipeline Failure,High,Network Congestion,In Progress,2025-08-08,33,8,Yes,Escalated,Analytics Platform,High,P2
13312,525,1168,Backup Failure,Medium,Human Error,Resolved,2026-05-20,6,24,No,Normal,HRMS,High,P3
13313,533,1057,Server Performance Degradation,Low,Security Attack,Escalated,2025-06-13,53,48,Yes,Normal,HRMS,Low,P4
13314,541,1121,Cloud Service Outage,High,Network Congestion,Escalated,2025-09-09,24,8,Yes,Escalated,HRMS,Low,P2
13315,507,1191,Network Connectivity Issue,Critical,Security Attack,Escalated,2026-05-18,47,4,Yes,Escalated,CRM,Medium,P4
13316,525,1110,Application Outage,Low,Server Resource Exhaustion,In Progress,2025-10-07,72,48,Yes,Normal,CRM,High,P4
13317,509,1053,Backup Failure,Critical,Failed Deployment,Escalated,2025-08-02,12,4,Yes,Escalated,Payment_Gateway,High,P1
13318,517,1121,Backup Failure,Medium,Configuration Error,In Progress,2025-06-09,36,24,Yes,Normal,HRMS,High,P3
13319,550,1153,Backup Failure,Critical,Third-Party Service Failure,Escalated,2025-11-08,50,4,Yes,Escalated,CRM,Medium,P4
13320,521,1068,Cloud Service Outage,Medium,Capacity Overload,Open,2025-09-06,6,24,No,Normal,ERP,High,P3
13321,547,1196,Server Performance Degradation,High,Human Error,Escalated,2025-11-26,17,8,Yes,Escalated,CRM,Medium,P2
13322,550,1158,Backup Failure,High,Code Defect,In Progress,2026-02-16,31,8,Yes,Escalated,CRM,High,P2
13323,527,1014,Database Failure,Critical,Expired Certificate,Open,2025-07-12,3,4,No,Normal,CRM,Medium,P4
13324,547,1060,Database Failure,Medium,Expired Certificate,In Progress,2025-07-21,45,24,Yes,Normal,Analytics Platform,Medium,P3
13325,536,1183,Backup Failure,Low,Configuration Error,Open,2026-03-12,39,48,No,Normal,Payment_Gateway,Low,P4
13326,535,1083,API Failure,Medium,Server Resource Exhaustion,Escalated,2025-09-02,44,24,Yes,Normal,CRM,Low,P3
13327,525,1009,Server Performance Degradation,Medium,Cloud Region Failure,Open,2025-11-04,8,24,No,Normal,ERP,Medium,P3
13328,535,1055,Cloud Service Outage,High,Expired Certificate,Escalated,2025-08-22,19,8,Yes,Escalated,ERP,Medium,P2
13329,513,1099,Network Connectivity Issue,Low,Failed Deployment,Escalated,2025-09-30,72,48,Yes,Normal,ERP,High,P4
13330,510,1163,Database Failure,Medium,Security Attack,Escalated,2025-07-06,44,24,Yes,Normal,HRMS,Medium,P3
13331,522,1030,ETL/Data Pipeline Failure,Critical,Capacity Overload,Escalated,2026-02-26,51,4,Yes,Escalated,CRM,High,P1
13332,505,1167,Production Deployment Failure,Low,Configuration Error,In Progress,2026-03-27,61,48,Yes,Normal,ERP,Low,P4
13333,504,1175,Database Failure,Low,Code Defect,Resolved,2026-05-02,36,48,No,Normal,Payment_Gateway,Low,P4
13334,517,1062,Backup Failure,High,Expired Certificate,Escalated,2025-11-12,33,8,Yes,Escalated,Payment_Gateway,Low,P2
13335,514,1025,API Failure,Critical,Configuration Error,Escalated,2025-08-25,45,4,Yes,Escalated,CRM,Medium,P4
13336,540,1114,Server Performance Degradation,Medium,Human Error,Open,2025-10-11,3,24,No,Normal,CRM,Medium,P3
13337,538,1072,Server Performance Degradation,High,Server Resource Exhaustion,In Progress,2025-12-03,24,8,Yes,Escalated,HRMS,Medium,P2
13338,517,1074,Application Outage,Critical,Failed Deployment,In Progress,2025-09-13,18,4,Yes,Escalated,Analytics Platform,Medium,P4
13339,527,1067,Authentication Failure,Low,Code Defect,Resolved,2025-11-22,6,48,No,Normal,Payment_Gateway,Medium,P4
13340,527,1129,Backup Failure,Medium,Failed Deployment,In Progress,2025-06-24,50,24,Yes,Normal,Payment_Gateway,High,P3
13341,509,1003,Application Outage,Medium,Configuration Error,In Progress,2026-01-10,69,24,Yes,Normal,Payment_Gateway,Low,P3
13342,508,1137,Security Incident,High,Configuration Error,Escalated,2026-02-18,68,8,Yes,Escalated,CRM,Medium,P2
13343,507,1050,Security Incident,Medium,Configuration Error,In Progress,2025-06-06,70,24,Yes,Normal,Analytics Platform,Medium,P3
13344,520,1043,API Failure,Low,Capacity Overload,Open,2026-02-21,13,48,No,Normal,Analytics Platform,Medium,P4
13345,515,1145,ETL/Data Pipeline Failure,High,Expired Certificate,In Progress,2026-01-30,41,8,Yes,Escalated,HRMS,High,P2
13346,548,1100,API Failure,Low,Code Defect,Escalated,2025-11-28,60,48,Yes,Normal,CRM,High,P4
13347,521,1121,Authentication Failure,High,Configuration Error,Escalated,2026-05-30,9,8,Yes,Escalated,Analytics Platform,Low,P2
13348,502,1015,Authentication Failure,Medium,Code Defect,In Progress,2025-11-27,40,24,Yes,Normal,HRMS,Medium,P3
13349,526,1125,Database Failure,Critical,Human Error,Escalated,2026-02-13,52,4,Yes,Escalated,ERP,Medium,P4
13350,541,1147,ETL/Data Pipeline Failure,High,Human Error,Escalated,2025-10-02,54,8,Yes,Escalated,Payment_Gateway,Medium,P2
13351,513,1061,Database Failure,Critical,Failed Deployment,In Progress,2026-03-16,21,4,Yes,Escalated,HRMS,Low,P4
13352,501,1014,ETL/Data Pipeline Failure,Low,Network Congestion,Resolved,2026-03-22,24,48,No,Normal,Analytics Platform,Low,P4
13353,519,1121,Cloud Service Outage,Medium,Code Defect,Escalated,2025-07-18,68,24,Yes,Normal,ERP,High,P3
13354,504,1079,Cloud Service Outage,High,Network Congestion,Escalated,2026-05-02,23,8,Yes,Escalated,Analytics Platform,High,P2
13355,539,1160,Cloud Service Outage,Low,Cloud Region Failure,Resolved,2026-05-14,16,48,No,Normal,HRMS,Medium,P4
13356,501,1067,Security Incident,High,Human Error,Escalated,2025-10-06,34,8,Yes,Escalated,CRM,Low,P2
13357,530,1128,Application Outage,Critical,Network Congestion,In Progress,2025-12-28,30,4,Yes,Escalated,HRMS,High,P1
13358,516,1180,Network Connectivity Issue,Critical,Security Attack,In Progress,2025-12-02,65,4,Yes,Escalated,ERP,High,P1
13359,539,1193,Backup Failure,Medium,Human Error,In Progress,2026-04-07,47,24,Yes,Normal,Payment_Gateway,Medium,P3
13360,545,1008,Backup Failure,Medium,Code Defect,Open,2025-07-28,13,24,No,Normal,Payment_Gateway,Low,P3
13361,546,1146,Third-Party Vendor Outage,Critical,Security Attack,In Progress,2025-07-27,26,4,Yes,Escalated,CRM,Low,P4
13362,538,1144,ETL/Data Pipeline Failure,Medium,Network Congestion,Resolved,2025-07-14,2,24,No,Normal,CRM,High,P3
13363,530,1155,Production Deployment Failure,Low,Security Attack,In Progress,2026-03-17,57,48,Yes,Normal,ERP,Low,P4
13364,524,1179,Network Connectivity Issue,Critical,Third-Party Service Failure,Escalated,2026-05-21,57,4,Yes,Escalated,CRM,High,P1
13365,532,1197,ETL/Data Pipeline Failure,High,Third-Party Service Failure,Escalated,2025-06-05,52,8,Yes,Escalated,Analytics Platform,Low,P2
13366,543,1057,Database Failure,High,Failed Deployment,In Progress,2025-12-22,15,8,Yes,Escalated,HRMS,High,P2
13367,524,1124,Backup Failure,Medium,Code Defect,Escalated,2025-08-12,29,24,Yes,Normal,HRMS,Low,P3
13368,522,1114,ETL/Data Pipeline Failure,High,Capacity Overload,Escalated,2026-02-12,66,8,Yes,Escalated,CRM,Low,P2
13369,521,1164,Server Performance Degradation,Medium,Failed Deployment,In Progress,2025-08-20,50,24,Yes,Normal,HRMS,Low,P3
13370,531,1079,Security Incident,High,Third-Party Service Failure,Resolved,2026-04-06,6,8,No,Normal,ERP,Low,P2
13371,538,1132,Server Performance Degradation,Low,Configuration Error,Open,2026-01-20,32,48,No,Normal,ERP,Low,P4
13372,542,1171,Third-Party Vendor Outage,Medium,Database Lock/Deadlock,Open,2025-11-30,15,24,No,Normal,HRMS,Medium,P3
13373,541,1108,Cloud Service Outage,Medium,Cloud Region Failure,In Progress,2026-02-05,72,24,Yes,Normal,Analytics Platform,Low,P3
13374,503,1101,API Failure,Medium,Database Lock/Deadlock,Open,2026-02-01,6,24,No,Normal,ERP,Medium,P3
13375,508,1171,API Failure,Low,Human Error,Escalated,2026-03-28,66,48,Yes,Normal,ERP,Low,P4
13376,548,1074,Authentication Failure,Medium,Cloud Region Failure,Open,2026-02-25,20,24,No,Normal,HRMS,High,P3
13377,511,1053,ETL/Data Pipeline Failure,High,Cloud Region Failure,Open,2025-10-22,6,8,No,Normal,CRM,Low,P2
13378,544,1119,Application Outage,High,Expired Certificate,Escalated,2026-05-02,20,8,Yes,Escalated,HRMS,High,P2
13379,526,1160,Backup Failure,Low,Configuration Error,Resolved,2025-07-06,33,48,No,Normal,CRM,High,P4
13380,513,1086,Database Failure,High,Cloud Region Failure,In Progress,2026-01-05,32,8,Yes,Escalated,Payment_Gateway,High,P2
13381,535,1141,Authentication Failure,Critical,Cloud Region Failure,Escalated,2025-12-04,30,4,Yes,Escalated,CRM,High,P1
13382,534,1003,Application Outage,Medium,Third-Party Service Failure,Escalated,2025-07-19,47,24,Yes,Normal,ERP,Medium,P3
13383,516,1086,Production Deployment Failure,High,Server Resource Exhaustion,In Progress,2025-06-14,43,8,Yes,Escalated,HRMS,Low,P2
13384,505,1034,Cloud Service Outage,Critical,Database Lock/Deadlock,In Progress,2025-10-08,62,4,Yes,Escalated,CRM,High,P1
13385,509,1176,Security Incident,Medium,Cloud Region Failure,In Progress,2025-09-18,35,24,Yes,Normal,CRM,High,P3
13386,514,1099,Authentication Failure,Medium,Database Lock/Deadlock,In Progress,2025-12-16,69,24,Yes,Normal,ERP,Low,P3
13387,508,1114,Authentication Failure,Critical,Human Error,In Progress,2025-11-03,31,4,Yes,Escalated,Analytics Platform,Medium,P4
13388,509,1143,Cloud Service Outage,Medium,Third-Party Service Failure,In Progress,2025-08-05,72,24,Yes,Normal,ERP,High,P3
13389,502,1142,Server Performance Degradation,Critical,Configuration Error,In Progress,2026-05-21,19,4,Yes,Escalated,Analytics Platform,High,P1
13390,510,1164,Cloud Service Outage,High,Capacity Overload,Escalated,2025-06-22,13,8,Yes,Escalated,ERP,Medium,P2
13391,529,1128,Authentication Failure,Low,Security Attack,Open,2025-10-24,8,48,No,Normal,ERP,Low,P4
13392,532,1185,Production Deployment Failure,Medium,Network Congestion,Resolved,2025-10-07,9,24,No,Normal,CRM,Medium,P3
13393,526,1120,Authentication Failure,Medium,Database Lock/Deadlock,Escalated,2026-02-01,52,24,Yes,Normal,HRMS,Low,P3
13394,510,1179,Database Failure,High,Database Lock/Deadlock,Escalated,2026-04-25,21,8,Yes,Escalated,Payment_Gateway,Low,P2
13395,550,1006,API Failure,Critical,Server Resource Exhaustion,In Progress,2025-12-19,67,4,Yes,Escalated,CRM,Low,P4
13396,533,1176,Database Failure,Critical,Failed Deployment,In Progress,2026-03-28,10,4,Yes,Escalated,Payment_Gateway,High,P1
13397,549,1126,Production Deployment Failure,Low,Configuration Error,In Progress,2026-03-31,52,48,Yes,Normal,HRMS,Low,P4
13398,547,1022,Cloud Service Outage,Low,Server Resource Exhaustion,Resolved,2026-03-17,6,48,No,Normal,HRMS,Low,P4
13399,506,1041,ETL/Data Pipeline Failure,Low,Capacity Overload,Escalated,2026-01-09,64,48,Yes,Normal,CRM,Medium,P4
13400,501,1056,Security Incident,Low,Capacity Overload,Resolved,2025-06-15,41,48,No,Normal,Analytics Platform,Medium,P4
13401,531,1029,Authentication Failure,Medium,Cloud Region Failure,Resolved,2025-09-02,21,24,No,Normal,HRMS,Medium,P3
13402,503,1021,Database Failure,Low,Network Congestion,Resolved,2025-11-07,35,48,No,Normal,Analytics Platform,Medium,P4
13403,503,1096,Production Deployment Failure,Critical,Expired Certificate,In Progress,2025-06-21,62,4,Yes,Escalated,Analytics Platform,Medium,P4
13404,521,1036,Authentication Failure,High,Network Congestion,In Progress,2025-09-02,30,8,Yes,Escalated,Analytics Platform,Medium,P2
13405,513,1173,ETL/Data Pipeline Failure,Medium,Server Resource Exhaustion,Resolved,2025-08-06,19,24,No,Normal,Payment_Gateway,Medium,P3
13406,549,1024,Database Failure,Medium,Network Congestion,In Progress,2025-10-27,44,24,Yes,Normal,Analytics Platform,Low,P3
13407,504,1141,Production Deployment Failure,Critical,Expired Certificate,Escalated,2026-03-05,46,4,Yes,Escalated,HRMS,Low,P4
13408,504,1158,Third-Party Vendor Outage,Critical,Database Lock/Deadlock,Escalated,2025-10-23,16,4,Yes,Escalated,CRM,High,P1
13409,515,1158,Authentication Failure,Critical,Code Defect,In Progress,2025-07-07,57,4,Yes,Escalated,ERP,Low,P4
13410,511,1152,Network Connectivity Issue,Critical,Database Lock/Deadlock,Open,2026-03-12,1,4,No,Normal,Analytics Platform,Low,P4
13411,526,1077,ETL/Data Pipeline Failure,Medium,Configuration Error,Open,2025-06-15,18,24,No,Normal,ERP,Low,P3
13412,510,1165,API Failure,High,Code Defect,Escalated,2026-03-27,71,8,Yes,Escalated,HRMS,High,P2
13413,549,1036,Third-Party Vendor Outage,Critical,Failed Deployment,In Progress,2025-07-18,20,4,Yes,Escalated,ERP,High,P1
13414,539,1063,Server Performance Degradation,High,Code Defect,Escalated,2025-11-26,35,8,Yes,Escalated,Payment_Gateway,High,P2
13415,515,1156,Network Connectivity Issue,High,Code Defect,In Progress,2025-11-29,58,8,Yes,Escalated,HRMS,Medium,P2
13416,513,1115,Database Failure,Low,Capacity Overload,Resolved,2026-04-27,32,48,No,Normal,CRM,Medium,P4
13417,502,1121,Backup Failure,Critical,Cloud Region Failure,In Progress,2025-07-31,67,4,Yes,Escalated,ERP,Medium,P4
13418,507,1017,API Failure,Critical,Failed Deployment,In Progress,2025-07-28,41,4,Yes,Escalated,ERP,Low,P4
13419,544,1044,Third-Party Vendor Outage,Critical,Third-Party Service Failure,Escalated,2026-04-09,42,4,Yes,Escalated,Payment_Gateway,Medium,P4
13420,538,1117,Network Connectivity Issue,High,Security Attack,Escalated,2025-07-23,16,8,Yes,Escalated,Payment_Gateway,Low,P2
13421,503,1063,Database Failure,Critical,Human Error,In Progress,2025-11-28,11,4,Yes,Escalated,Analytics Platform,High,P1
13422,525,1128,Security Incident,Medium,Failed Deployment,Resolved,2026-03-16,18,24,No,Normal,HRMS,Medium,P3
13423,544,1127,Database Failure,High,Expired Certificate,In Progress,2025-12-20,44,8,Yes,Escalated,HRMS,Medium,P2
13424,506,1040,Server Performance Degradation,Low,Cloud Region Failure,In Progress,2025-09-29,59,48,Yes,Normal,Payment_Gateway,High,P4
13425,522,1102,Production Deployment Failure,High,Database Lock/Deadlock,Escalated,2026-03-17,18,8,Yes,Escalated,ERP,High,P2
13426,546,1164,ETL/Data Pipeline Failure,High,Network Congestion,Escalated,2025-06-24,52,8,Yes,Escalated,ERP,High,P2
13427,517,1020,Database Failure,Critical,Server Resource Exhaustion,Open,2026-05-09,1,4,No,Normal,HRMS,High,P1
13428,506,1059,Server Performance Degradation,Low,Expired Certificate,Open,2025-09-11,2,48,No,Normal,HRMS,Medium,P4
13429,528,1164,ETL/Data Pipeline Failure,Medium,Code Defect,Escalated,2025-10-02,25,24,Yes,Normal,CRM,Low,P3
13430,527,1066,Production Deployment Failure,High,Configuration Error,Escalated,2026-04-06,70,8,Yes,Escalated,Payment_Gateway,Medium,P2
13431,549,1104,Third-Party Vendor Outage,Critical,Capacity Overload,In Progress,2026-02-02,16,4,Yes,Escalated,Payment_Gateway,High,P1
13432,543,1121,API Failure,High,Security Attack,In Progress,2025-08-02,59,8,Yes,Escalated,HRMS,Medium,P2
13433,522,1133,Authentication Failure,Medium,Capacity Overload,Resolved,2025-07-19,20,24,No,Normal,ERP,High,P3
13434,547,1175,Application Outage,High,Expired Certificate,In Progress,2025-06-07,11,8,Yes,Escalated,Payment_Gateway,High,P2
13435,539,1054,API Failure,High,Failed Deployment,Escalated,2025-12-27,29,8,Yes,Escalated,CRM,Low,P2
13436,522,1122,API Failure,Low,Server Resource Exhaustion,Resolved,2025-06-23,25,48,No,Normal,Payment_Gateway,Medium,P4
13437,510,1052,Network Connectivity Issue,High,Cloud Region Failure,Resolved,2026-05-12,5,8,No,Normal,HRMS,Low,P2
13438,530,1002,Backup Failure,Medium,Security Attack,Escalated,2026-03-18,36,24,Yes,Normal,Payment_Gateway,Low,P3
13439,536,1017,Server Performance Degradation,Low,Security Attack,In Progress,2025-11-12,58,48,Yes,Normal,Analytics Platform,Low,P4
13440,545,1200,Application Outage,High,Human Error,In Progress,2025-06-13,38,8,Yes,Escalated,CRM,High,P2
13441,526,1168,Security Incident,Medium,Security Attack,Open,2026-04-06,21,24,No,Normal,ERP,Medium,P3
13442,536,1121,Database Failure,Medium,Capacity Overload,In Progress,2025-10-09,39,24,Yes,Normal,CRM,Low,P3
13443,526,1144,API Failure,Low,Third-Party Service Failure,Open,2025-09-14,43,48,No,Normal,Payment_Gateway,Medium,P4
13444,511,1144,Backup Failure,Medium,Database Lock/Deadlock,Escalated,2025-11-26,45,24,Yes,Normal,CRM,High,P3
13445,524,1130,ETL/Data Pipeline Failure,High,Configuration Error,In Progress,2026-04-18,58,8,Yes,Escalated,Payment_Gateway,High,P2
13446,531,1116,Security Incident,High,Code Defect,Escalated,2025-06-18,38,8,Yes,Escalated,Payment_Gateway,Medium,P2
13447,546,1169,Authentication Failure,High,Expired Certificate,In Progress,2025-10-20,28,8,Yes,Escalated,Payment_Gateway,High,P2
13448,510,1060,Database Failure,Low,Third-Party Service Failure,Open,2025-08-10,11,48,No,Normal,HRMS,Medium,P4
