task_id,project_id,employee_id,task_name,priority,status,estimated_hours,actual_hours,start_date,due_date,completion_date,delay_days,sla_breach,dependency_reason,task_complexity,risk_level,min_completion_time,max_completion_time,avg_completion_time
24975,513,1012,Task_24975,High,Ready for Review,72,71,2026-04-04,2026-06-03,2026-06-03,0,No,N/A,Medium,High,70,81,75.5
24976,517,1169,Task_24976,High,In Progress,49,88,2024-10-23,2024-11-21,2024-11-21,0,No,N/A,Complex,High,44,97,70.5
24977,532,1053,Task_24977,Medium,Delayed,10,22,2026-03-07,2026-04-04,2026-04-04,0,No,Infrastructure Issue,Medium,High,5,34,19.5
24978,545,1025,Task_24978,Critical,Delayed,35,46,2024-09-02,2024-10-20,2024-10-20,0,No,Waiting for Client Input,Easy,Low,34,55,44.5
24979,542,1064,Task_24979,Low,Delayed,71,68,2026-04-17,2026-05-04,2026-05-04,0,No,Infrastructure Issue,Easy,Low,68,80,74.0
24980,510,1157,Task_24980,High,Completed,70,83,2025-02-21,2025-03-10,2025-03-14,4,No,N/A,Easy,Low,65,92,78.5
24981,526,0,Task_24981,High,Not Started,88,104,2025-04-24,2025-06-25,2025-06-25,0,No,N/A,Complex,High,85,110,97.5
24982,545,1101,Task_24982,Low,Review Completed,87,82,2025-12-07,2025-12-15,2025-12-10,-5,No,N/A,Easy,Medium,86,93,89.5
24983,507,0,Task_24983,Medium,Not Started,99,127,2024-08-31,2024-10-04,2024-10-04,0,No,N/A,Easy,High,94,143,118.5
24984,536,1093,Task_24984,Low,Completed,68,74,2026-03-10,2026-04-18,2026-04-19,1,No,N/A,Easy,Medium,64,86,75.0
24985,531,0,Task_24985,Critical,Not Started,49,63,2026-02-26,2026-04-04,2026-04-04,0,No,N/A,Complex,Medium,48,71,59.5
24986,537,1067,Task_24986,Low,Pending,109,105,2025-10-15,2025-12-31,2025-12-31,0,No,Vendor Delay,Easy,Low,107,117,112.0
24987,543,0,Task_24987,Critical,Not Started,110,107,2026-04-25,2026-07-20,2026-07-20,0,No,N/A,Medium,Medium,107,117,112.0
24988,530,1200,Task_24988,Low,Pending,62,68,2025-12-06,2026-02-24,2026-02-24,0,No,Infrastructure Issue,Medium,Medium,61,83,72.0
24989,547,1143,Task_24989,Medium,Pending,52,73,2024-06-15,2024-08-31,2024-08-31,0,No,Vendor Delay,Easy,High,50,79,64.5
24990,512,1164,Task_24990,Medium,Delayed,46,78,2024-12-30,2025-01-07,2025-01-07,0,No,Dependency on External Team,Medium,High,41,98,69.5
24991,533,1127,Task_24991,Medium,Completed,32,51,2025-07-28,2025-09-24,2025-09-29,5,No,N/A,Easy,High,29,61,45.0
24992,549,1088,Task_24992,High,Completed,101,118,2025-04-10,2025-05-18,2025-05-22,4,No,N/A,Complex,Low,98,137,117.5
24993,538,1117,Task_24993,Critical,Delayed,44,41,2024-08-14,2024-10-03,2024-10-03,0,No,Awaiting Manager Decision,Complex,Low,43,54,48.5
24994,538,1032,Task_24994,Critical,Ready for Review,85,123,2025-07-17,2025-10-05,2025-10-05,0,No,N/A,Medium,Medium,84,135,109.5
24995,542,1186,Task_24995,High,Review Completed,23,45,2026-04-08,2026-05-29,2026-05-26,-3,No,N/A,Complex,Low,18,50,34.0
24996,505,1072,Task_24996,Critical,Pending,85,101,2025-12-18,2026-02-07,2026-02-07,0,No,Infrastructure Issue,Easy,High,83,119,101.0
24997,549,0,Task_24997,Critical,Not Started,21,59,2024-07-11,2024-09-22,2024-09-22,0,No,N/A,Easy,Low,17,64,40.5
24998,522,1136,Task_24998,Critical,Pending,117,157,2024-09-08,2024-09-29,2024-09-29,0,No,Waiting for Client Input,Easy,Low,114,176,145.0
24999,523,1121,Task_24999,High,Delayed,98,122,2025-09-13,2025-12-06,2025-12-06,0,No,Infrastructure Issue,Medium,High,96,132,114.0
25000,524,1178,Task_25000,Critical,Pending,99,129,2025-02-24,2025-03-31,2025-03-31,0,No,Awaiting Manager Decision,Medium,Low,94,144,119.0
25001,514,1020,Task_25001,Critical,Delayed,39,71,2024-08-27,2024-09-19,2024-09-19,0,No,Infrastructure Issue,Complex,Medium,36,81,58.5
25002,517,0,Task_25002,High,Not Started,115,118,2025-10-06,2025-11-09,2025-11-09,0,No,N/A,Easy,Medium,110,126,118.0
25003,537,1002,Task_25003,Critical,Delayed,53,64,2025-08-13,2025-09-29,2025-09-29,0,No,Vendor Delay,Medium,High,52,79,65.5
25004,515,1079,Task_25004,High,Delayed,75,105,2025-11-11,2025-12-22,2025-12-22,0,No,Waiting for Client Input,Medium,High,74,121,97.5
25005,536,0,Task_25005,High,Not Started,113,137,2024-11-27,2025-01-25,2025-01-25,0,No,N/A,Complex,High,109,150,129.5
25006,511,1008,Task_25006,Medium,Delayed,69,67,2024-09-07,2024-09-29,2024-09-29,0,No,Dependency on External Team,Easy,High,66,84,75.0
25007,542,1151,Task_25007,Low,Ready for Review,29,50,2025-07-31,2025-09-05,2025-09-05,0,No,N/A,Medium,Medium,26,70,48.0
25008,513,1019,Task_25008,Critical,Pending,44,59,2025-01-07,2025-01-23,2025-01-23,0,No,Awaiting Manager Decision,Easy,Medium,43,79,61.0
25009,527,1153,Task_25009,High,Review Completed,74,110,2025-07-31,2025-08-09,2025-07-31,-9,No,N/A,Easy,Low,73,119,96.0
25010,527,1111,Task_25010,High,In Progress,43,75,2025-05-27,2025-08-02,2025-08-02,0,No,N/A,Complex,Low,38,93,65.5
25011,521,1109,Task_25011,Critical,Ready for Review,89,127,2024-08-19,2024-10-16,2024-10-16,0,No,N/A,Easy,Low,86,142,114.0
25012,521,0,Task_25012,Critical,Not Started,55,84,2025-03-28,2025-04-15,2025-04-15,0,No,N/A,Easy,Low,52,99,75.5
25013,501,1152,Task_25013,Critical,Review Completed,65,85,2025-02-03,2025-04-28,2025-05-06,8,Yes,N/A,Complex,High,61,101,81.0
25014,523,1148,Task_25014,Critical,In Progress,23,30,2024-12-06,2025-01-08,2025-01-08,0,No,N/A,Complex,High,20,37,28.5
25015,535,1051,Task_25015,Low,Ready for Review,79,83,2024-11-14,2025-01-22,2025-01-22,0,No,N/A,Medium,Low,78,93,85.5
25016,533,1133,Task_25016,Critical,Review Completed,92,110,2026-01-08,2026-03-22,2026-03-29,7,No,N/A,Easy,Medium,90,129,109.5
25017,511,1117,Task_25017,Critical,Completed,115,154,2026-03-27,2026-05-01,2026-05-01,0,No,N/A,Easy,Low,113,162,137.5
25018,516,1163,Task_25018,Low,Pending,19,18,2025-03-04,2025-03-10,2025-03-10,0,No,Infrastructure Issue,Easy,High,15,24,19.5
25019,504,0,Task_25019,High,Not Started,18,28,2024-11-24,2024-12-31,2024-12-31,0,No,N/A,Medium,Low,16,41,28.5
25020,541,1180,Task_25020,Medium,In Progress,35,62,2024-12-25,2025-01-18,2025-01-18,0,No,N/A,Complex,Low,32,77,54.5
25021,536,1106,Task_25021,High,In Progress,107,129,2026-05-25,2026-08-17,2026-08-17,0,No,N/A,Complex,Medium,106,135,120.5
25022,546,1096,Task_25022,Critical,Ready for Review,35,70,2025-01-01,2025-03-08,2025-03-08,0,No,N/A,Complex,High,30,84,57.0
25023,521,1002,Task_25023,Low,In Progress,110,132,2024-12-29,2025-03-11,2025-03-11,0,No,N/A,Medium,High,105,141,123.0
25024,535,0,Task_25024,Low,Not Started,22,59,2025-08-22,2025-10-02,2025-10-02,0,No,N/A,Easy,Low,18,74,46.0
25025,550,1192,Task_25025,Medium,Review Completed,69,99,2025-01-25,2025-02-20,2025-02-15,-5,No,N/A,Medium,Low,67,119,93.0
25026,519,1125,Task_25026,Low,Review Completed,116,125,2024-11-01,2025-01-27,2025-01-30,3,No,N/A,Easy,Low,112,140,126.0
25027,526,1010,Task_25027,Critical,Ready for Review,63,92,2026-01-22,2026-03-04,2026-03-04,0,No,N/A,Easy,High,60,108,84.0
25028,544,1078,Task_25028,Critical,Ready for Review,96,109,2025-04-24,2025-05-20,2025-05-20,0,No,N/A,Medium,Low,95,120,107.5
25029,507,1007,Task_25029,Critical,Review Completed,74,109,2024-10-10,2024-11-15,2024-11-17,2,No,N/A,Complex,Low,70,126,98.0
25030,528,1152,Task_25030,Critical,Pending,74,84,2024-06-03,2024-08-22,2024-08-22,0,No,Waiting for Client Input,Easy,Medium,73,97,85.0
25031,533,1137,Task_25031,Medium,Pending,40,73,2025-02-18,2025-02-28,2025-02-28,0,No,Pending Approval,Medium,Medium,38,79,58.5
25032,522,1051,Task_25032,High,Pending,112,120,2024-10-26,2025-01-18,2025-01-18,0,No,Dependency on External Team,Medium,Medium,107,129,118.0
25033,532,1144,Task_25033,Critical,Review Completed,118,121,2025-07-28,2025-10-23,2025-10-17,-6,No,N/A,Medium,Low,113,140,126.5
25034,547,1052,Task_25034,High,Delayed,54,60,2025-12-23,2026-02-12,2026-02-12,0,No,Vendor Delay,Complex,Medium,51,71,61.0
25035,538,0,Task_25035,Medium,Not Started,105,138,2024-10-12,2024-12-26,2024-12-26,0,No,N/A,Complex,Medium,104,143,123.5
25036,509,1029,Task_25036,High,Completed,76,115,2025-10-24,2026-01-20,2026-01-10,-10,No,N/A,Medium,Low,71,128,99.5
25037,512,1128,Task_25037,High,Completed,41,59,2026-05-06,2026-06-08,2026-06-13,5,No,N/A,Medium,Low,40,72,56.0
25038,541,1051,Task_25038,Medium,Ready for Review,100,105,2025-03-09,2025-05-20,2025-05-20,0,No,N/A,Complex,High,97,125,111.0
25039,545,1176,Task_25039,High,Delayed,119,131,2024-07-26,2024-10-02,2024-10-02,0,No,Dependency on External Team,Medium,Low,117,140,128.5
25040,548,1016,Task_25040,Medium,Ready for Review,72,68,2024-06-18,2024-08-03,2024-08-03,0,No,N/A,Complex,High,67,88,77.5
25041,547,1028,Task_25041,Critical,Completed,31,37,2025-11-16,2025-12-04,2025-12-05,1,No,N/A,Easy,Medium,28,46,37.0
25042,505,0,Task_25042,High,Not Started,83,99,2024-07-23,2024-09-19,2024-09-19,0,No,N/A,Complex,High,78,106,92.0
25043,537,1084,Task_25043,Medium,Delayed,25,55,2024-12-29,2025-02-06,2025-02-06,0,No,Vendor Delay,Complex,Medium,24,71,47.5
25044,519,0,Task_25044,Critical,Not Started,54,81,2024-12-12,2025-01-18,2025-01-18,0,No,N/A,Easy,Medium,49,90,69.5
25045,550,0,Task_25045,High,Not Started,49,57,2026-02-07,2026-02-17,2026-02-17,0,No,N/A,Complex,Low,46,76,61.0
25046,539,1168,Task_25046,Critical,Delayed,115,146,2025-11-27,2025-12-06,2025-12-06,0,No,Dependency on External Team,Complex,Low,110,163,136.5
25047,530,1018,Task_25047,Medium,Review Completed,116,141,2025-09-05,2025-12-01,2025-12-08,7,No,N/A,Complex,Low,112,147,129.5
25048,523,1105,Task_25048,Critical,Review Completed,100,137,2024-06-09,2024-07-20,2024-07-14,-6,No,N/A,Medium,High,98,157,127.5
25049,528,1115,Task_25049,Medium,In Progress,24,35,2025-11-22,2026-02-17,2026-02-17,0,No,N/A,Easy,Medium,20,44,32.0
25050,518,0,Task_25050,High,Not Started,27,39,2024-10-22,2024-11-16,2024-11-16,0,No,N/A,Easy,High,24,51,37.5
25051,521,0,Task_25051,High,Not Started,88,120,2025-04-14,2025-05-28,2025-05-28,0,No,N/A,Easy,High,85,133,109.0
25052,520,1060,Task_25052,Low,Completed,86,112,2024-10-13,2024-12-09,2024-12-10,1,No,N/A,Easy,Medium,81,127,104.0
25053,513,1020,Task_25053,Medium,Completed,42,37,2024-12-16,2024-12-28,2025-01-07,10,Yes,N/A,Medium,Medium,38,45,41.5
25054,527,1170,Task_25054,Low,Ready for Review,80,77,2024-12-09,2025-02-09,2025-02-09,0,No,N/A,Medium,Low,77,85,81.0
25055,530,1086,Task_25055,High,Delayed,46,70,2025-08-19,2025-10-09,2025-10-09,0,No,Awaiting Manager Decision,Easy,Low,43,76,59.5
25056,509,1197,Task_25056,High,Ready for Review,64,62,2025-07-03,2025-07-24,2025-07-24,0,No,N/A,Easy,Low,62,73,67.5
25057,511,1108,Task_25057,Medium,Completed,35,71,2025-02-27,2025-03-10,2025-03-12,2,No,N/A,Complex,Medium,31,87,59.0
25058,525,1066,Task_25058,Low,Pending,32,27,2024-06-05,2024-07-06,2024-07-06,0,No,Pending Approval,Medium,Medium,31,32,31.5
25059,549,1152,Task_25059,Critical,Review Completed,58,89,2024-09-15,2024-11-06,2024-11-10,4,No,N/A,Complex,Low,54,102,78.0
25060,547,1005,Task_25060,Critical,Pending,29,46,2024-07-03,2024-07-23,2024-07-23,0,No,Vendor Delay,Easy,Low,28,62,45.0
25061,547,1074,Task_25061,High,Ready for Review,94,98,2025-05-30,2025-08-17,2025-08-17,0,No,N/A,Complex,Medium,92,108,100.0
25062,523,1200,Task_25062,High,Ready for Review,19,26,2025-07-08,2025-07-23,2025-07-23,0,No,N/A,Medium,Low,18,40,29.0
25063,527,1148,Task_25063,Critical,In Progress,26,41,2024-09-09,2024-09-23,2024-09-23,0,No,N/A,Easy,Low,25,59,42.0
25064,509,0,Task_25064,Critical,Not Started,91,127,2026-01-05,2026-04-03,2026-04-03,0,No,N/A,Medium,Low,90,144,117.0
25065,547,1056,Task_25065,Low,In Progress,12,24,2026-05-13,2026-07-31,2026-07-31,0,No,N/A,Complex,High,7,38,22.5
25066,540,1117,Task_25066,Low,Delayed,118,144,2025-12-17,2026-02-17,2026-02-17,0,No,Dependency on External Team,Complex,Medium,114,164,139.0
25067,515,0,Task_25067,Medium,Not Started,105,107,2025-04-03,2025-05-30,2025-05-30,0,No,N/A,Easy,Medium,100,114,107.0
25068,537,1100,Task_25068,Critical,Completed,89,106,2025-07-14,2025-10-09,2025-10-10,1,No,N/A,Easy,Low,85,120,102.5
25069,535,1174,Task_25069,Medium,In Progress,116,138,2025-01-05,2025-02-23,2025-02-23,0,No,N/A,Complex,Low,114,157,135.5
25070,536,1017,Task_25070,High,Completed,47,62,2025-03-05,2025-05-18,2025-05-20,2,No,N/A,Medium,Low,45,76,60.5
25071,544,1135,Task_25071,Critical,Delayed,58,75,2024-12-30,2025-03-11,2025-03-11,0,No,Infrastructure Issue,Complex,Medium,54,94,74.0
25072,519,1125,Task_25072,High,Delayed,82,102,2026-01-25,2026-03-13,2026-03-13,0,No,Dependency on External Team,Medium,High,78,120,99.0
25073,522,1028,Task_25073,High,Delayed,19,50,2025-04-09,2025-06-08,2025-06-08,0,No,Waiting for Client Input,Complex,High,17,60,38.5
25074,546,1062,Task_25074,High,Completed,80,98,2025-07-25,2025-08-30,2025-08-31,1,No,N/A,Medium,Medium,79,104,91.5
25075,549,1102,Task_25075,High,Delayed,119,154,2025-08-13,2025-09-15,2025-09-15,0,No,Dependency on External Team,Medium,Low,118,174,146.0
25076,529,1177,Task_25076,High,Delayed,60,100,2024-08-01,2024-09-25,2024-09-25,0,No,Pending Approval,Easy,Low,59,110,84.5
25077,535,1191,Task_25077,Low,Ready for Review,60,95,2025-03-17,2025-05-14,2025-05-14,0,No,N/A,Easy,High,59,108,83.5
25078,520,1021,Task_25078,Low,Completed,107,132,2024-06-24,2024-09-08,2024-09-04,-4,No,N/A,Easy,High,105,142,123.5
25079,528,1033,Task_25079,Medium,Delayed,102,112,2025-11-22,2025-12-31,2025-12-31,0,No,Pending Approval,Medium,Medium,98,123,110.5
25080,538,1138,Task_25080,Critical,Completed,77,75,2026-04-16,2026-05-23,2026-05-20,-3,No,N/A,Medium,High,73,87,80.0
25081,534,0,Task_25081,Low,Not Started,100,139,2024-11-19,2024-12-07,2024-12-07,0,No,N/A,Easy,High,99,145,122.0
25082,542,1184,Task_25082,Critical,Ready for Review,75,87,2026-03-08,2026-05-18,2026-05-18,0,No,N/A,Medium,High,70,101,85.5
25083,549,1048,Task_25083,Critical,Review Completed,86,106,2025-07-26,2025-10-12,2025-10-02,-10,No,N/A,Complex,High,82,121,101.5
25084,505,1102,Task_25084,Medium,Completed,110,139,2025-02-11,2025-02-26,2025-02-26,0,No,N/A,Complex,Low,107,156,131.5
25085,513,1155,Task_25085,Critical,Completed,32,48,2026-01-01,2026-03-13,2026-03-19,6,No,N/A,Easy,Medium,29,68,48.5
25086,540,1162,Task_25086,High,Delayed,78,118,2026-05-01,2026-07-29,2026-07-29,0,No,Vendor Delay,Medium,High,76,137,106.5
25087,519,1175,Task_25087,Medium,Review Completed,59,86,2025-08-04,2025-09-09,2025-09-06,-3,No,N/A,Complex,Medium,57,103,80.0
25088,506,0,Task_25088,Critical,Not Started,12,10,2026-05-10,2026-06-25,2026-06-25,0,No,N/A,Medium,Low,10,23,16.5
25089,534,1029,Task_25089,Medium,Ready for Review,82,81,2025-09-26,2025-10-11,2025-10-11,0,No,N/A,Complex,Medium,78,91,84.5
25090,527,0,Task_25090,High,Not Started,30,30,2025-01-09,2025-03-31,2025-03-31,0,No,N/A,Complex,Medium,28,42,35.0
25091,532,0,Task_25091,High,Not Started,19,36,2024-08-15,2024-09-13,2024-09-13,0,No,N/A,Complex,Low,15,47,31.0
25092,510,1037,Task_25092,High,Ready for Review,23,18,2025-05-02,2025-06-14,2025-06-14,0,No,N/A,Easy,Low,22,37,29.5
25093,543,0,Task_25093,Low,Not Started,61,85,2026-03-16,2026-03-26,2026-03-26,0,No,N/A,Easy,Medium,60,99,79.5
25094,537,1169,Task_25094,High,In Progress,66,63,2026-02-06,2026-05-05,2026-05-05,0,No,N/A,Complex,Medium,62,82,72.0
25095,515,1050,Task_25095,High,Ready for Review,44,63,2025-08-05,2025-10-07,2025-10-07,0,No,N/A,Complex,Medium,40,69,54.5
25096,533,1188,Task_25096,Medium,Delayed,10,44,2025-02-11,2025-05-12,2025-05-12,0,No,Awaiting Manager Decision,Easy,High,8,62,35.0
25097,550,1155,Task_25097,High,Pending,66,76,2025-11-04,2025-11-11,2025-11-11,0,No,Dependency on External Team,Medium,Medium,62,93,77.5
25098,535,1200,Task_25098,High,Ready for Review,11,46,2025-02-01,2025-03-03,2025-03-03,0,No,N/A,Complex,Medium,9,61,35.0
25099,514,1117,Task_25099,Critical,In Progress,33,56,2024-08-20,2024-09-27,2024-09-27,0,No,N/A,Easy,Low,29,69,49.0
25100,504,0,Task_25100,High,Not Started,36,41,2024-05-31,2024-06-12,2024-06-12,0,No,N/A,Medium,Medium,31,54,42.5
25101,523,1157,Task_25101,Medium,Delayed,17,15,2024-09-30,2024-10-27,2024-10-27,0,No,Awaiting Manager Decision,Easy,Medium,12,21,16.5
25102,550,1076,Task_25102,High,Ready for Review,89,91,2026-01-22,2026-03-23,2026-03-23,0,No,N/A,Medium,High,86,101,93.5
25103,528,1049,Task_25103,Critical,Review Completed,10,10,2025-03-21,2025-04-19,2025-04-20,1,No,N/A,Complex,Low,5,22,13.5
25104,527,0,Task_25104,Low,Not Started,94,89,2026-04-22,2026-05-30,2026-05-30,0,No,N/A,Easy,Low,93,105,99.0
25105,505,1077,Task_25105,Low,Completed,40,58,2025-05-20,2025-05-28,2025-05-28,0,No,N/A,Complex,Low,36,66,51.0
25106,501,1099,Task_25106,Medium,In Progress,74,73,2024-09-25,2024-12-23,2024-12-23,0,No,N/A,Medium,Low,72,90,81.0
25107,502,1175,Task_25107,Medium,Pending,21,41,2026-04-18,2026-06-14,2026-06-14,0,No,Vendor Delay,Easy,Medium,17,53,35.0
25108,514,1161,Task_25108,Low,Pending,13,31,2025-02-28,2025-04-20,2025-04-20,0,No,Dependency on External Team,Medium,High,11,45,28.0
25109,504,1073,Task_25109,Critical,Delayed,46,72,2024-07-10,2024-08-08,2024-08-08,0,No,Infrastructure Issue,Complex,Medium,44,79,61.5
25110,516,0,Task_25110,Low,Not Started,112,147,2026-03-16,2026-05-15,2026-05-15,0,No,N/A,Easy,High,109,155,132.0
25111,516,1004,Task_25111,Medium,Pending,14,30,2025-12-27,2026-03-08,2026-03-08,0,No,Waiting for Client Input,Easy,Medium,12,41,26.5
25112,502,1098,Task_25112,High,Pending,34,49,2025-03-30,2025-05-26,2025-05-26,0,No,Awaiting Manager Decision,Complex,Low,32,65,48.5
25113,537,1132,Task_25113,Medium,Pending,79,95,2025-10-29,2025-12-01,2025-12-01,0,No,Awaiting Manager Decision,Easy,High,74,105,89.5
25114,549,1123,Task_25114,Low,Review Completed,24,44,2024-10-04,2024-11-11,2024-11-07,-4,No,N/A,Easy,Medium,20,59,39.5
25115,503,1021,Task_25115,Medium,In Progress,107,108,2024-08-26,2024-10-01,2024-10-01,0,No,N/A,Complex,High,102,123,112.5
25116,544,1174,Task_25116,Low,Delayed,120,132,2024-06-10,2024-08-18,2024-08-18,0,No,Infrastructure Issue,Easy,High,117,142,129.5
25117,535,1008,Task_25117,Medium,Delayed,43,49,2025-11-01,2026-01-22,2026-01-22,0,No,Waiting for Client Input,Complex,Medium,41,62,51.5
25118,519,0,Task_25118,High,Not Started,112,109,2024-10-24,2024-12-23,2024-12-23,0,No,N/A,Easy,Medium,109,122,115.5
25119,503,0,Task_25119,Medium,Not Started,112,142,2024-12-19,2025-01-11,2025-01-11,0,No,N/A,Easy,High,110,162,136.0
25120,508,1057,Task_25120,Critical,Completed,12,10,2025-03-23,2025-04-19,2025-04-20,1,No,N/A,Complex,High,8,17,12.5
25121,519,1038,Task_25121,Medium,Ready for Review,84,106,2025-05-23,2025-06-24,2025-06-24,0,No,N/A,Medium,Low,82,117,99.5
25122,522,1151,Task_25122,Critical,Ready for Review,27,32,2026-04-19,2026-05-20,2026-05-20,0,No,N/A,Medium,High,24,44,34.0
25123,541,1141,Task_25123,Critical,In Progress,93,110,2024-09-18,2024-11-29,2024-11-29,0,No,N/A,Complex,Low,89,126,107.5
25124,541,1045,Task_25124,Critical,Ready for Review,110,144,2025-07-14,2025-10-08,2025-10-08,0,No,N/A,Medium,High,107,154,130.5
25125,534,1070,Task_25125,Low,In Progress,21,49,2024-09-19,2024-10-13,2024-10-13,0,No,N/A,Complex,Low,20,56,38.0
25126,541,0,Task_25126,Medium,Not Started,108,125,2025-05-17,2025-08-07,2025-08-07,0,No,N/A,Easy,Low,104,130,117.0
25127,511,1135,Task_25127,Medium,Review Completed,13,42,2025-05-11,2025-05-27,2025-05-30,3,No,N/A,Medium,High,11,49,30.0
25128,534,1006,Task_25128,Critical,Completed,29,57,2026-02-15,2026-03-05,2026-02-24,-9,No,N/A,Easy,High,24,73,48.5
25129,516,1106,Task_25129,Medium,Review Completed,10,5,2024-07-31,2024-10-03,2024-10-09,6,No,N/A,Medium,High,8,24,16.0
25130,506,1174,Task_25130,Critical,In Progress,25,25,2025-12-07,2026-01-01,2026-01-01,0,No,N/A,Easy,Medium,24,34,29.0
25131,529,0,Task_25131,Medium,Not Started,47,55,2025-05-14,2025-06-04,2025-06-04,0,No,N/A,Easy,High,42,63,52.5
25132,546,1007,Task_25132,Medium,Delayed,67,73,2025-09-03,2025-11-04,2025-11-04,0,No,Pending Approval,Complex,Medium,64,92,78.0
25133,507,1063,Task_25133,Critical,In Progress,65,88,2024-12-09,2025-02-07,2025-02-07,0,No,N/A,Complex,Low,64,98,81.0
25134,543,1116,Task_25134,Medium,Completed,79,99,2024-06-14,2024-09-12,2024-09-22,10,Yes,N/A,Medium,Medium,75,110,92.5
25135,505,1046,Task_25135,Low,Pending,120,123,2024-06-24,2024-08-02,2024-08-02,0,No,Pending Approval,Complex,Low,118,136,127.0
25136,540,1072,Task_25136,Low,Pending,112,138,2026-05-11,2026-07-21,2026-07-21,0,No,Dependency on External Team,Complex,High,107,157,132.0
25137,511,1104,Task_25137,Low,Completed,36,66,2024-10-10,2025-01-08,2025-01-13,5,No,N/A,Medium,Medium,31,81,56.0
25138,532,1013,Task_25138,Critical,Delayed,76,86,2026-03-09,2026-03-19,2026-03-19,0,No,Awaiting Manager Decision,Easy,High,72,96,84.0
25139,520,1138,Task_25139,Low,Review Completed,19,41,2025-09-02,2025-11-27,2025-12-07,10,Yes,N/A,Complex,High,15,46,30.5
25140,539,1061,Task_25140,Critical,Completed,119,130,2025-11-28,2025-12-12,2025-12-04,-8,No,N/A,Complex,Low,114,137,125.5
25141,548,1186,Task_25141,Low,Ready for Review,15,24,2024-12-23,2025-01-31,2025-01-31,0,No,N/A,Medium,High,10,36,23.0
25142,520,1019,Task_25142,Medium,Completed,36,59,2025-07-11,2025-07-18,2025-07-16,-2,No,N/A,Medium,Medium,35,73,54.0
25143,503,1137,Task_25143,Medium,Pending,46,84,2025-08-30,2025-09-11,2025-09-11,0,No,Dependency on External Team,Complex,Low,45,90,67.5
25144,526,1167,Task_25144,Medium,Delayed,19,54,2025-02-08,2025-05-03,2025-05-03,0,No,Pending Approval,Easy,High,14,73,43.5
25145,550,1075,Task_25145,Critical,Completed,114,125,2024-11-07,2025-01-11,2025-01-07,-4,No,N/A,Medium,Low,110,130,120.0
25146,512,1138,Task_25146,Low,Review Completed,107,141,2026-03-06,2026-05-14,2026-05-14,0,No,N/A,Medium,Medium,106,147,126.5
25147,524,1173,Task_25147,Critical,Pending,40,60,2025-09-07,2025-10-20,2025-10-20,0,No,Dependency on External Team,Easy,High,35,67,51.0
25148,538,1090,Task_25148,High,In Progress,96,104,2026-05-28,2026-06-13,2026-06-13,0,No,N/A,Easy,Low,91,119,105.0
25149,548,1023,Task_25149,Medium,Pending,21,34,2024-10-30,2024-12-31,2024-12-31,0,No,Awaiting Manager Decision,Complex,Low,16,54,35.0
25150,523,1113,Task_25150,Low,In Progress,67,82,2025-01-21,2025-02-27,2025-02-27,0,No,N/A,Medium,Low,65,92,78.5
25151,541,1167,Task_25151,Low,Delayed,98,126,2024-07-06,2024-09-30,2024-09-30,0,No,Awaiting Manager Decision,Complex,High,94,137,115.5
